@relation 'training_keyboard.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute ghost1_alive=True numeric
@attribute ghost2_alive=True numeric
@attribute ghost3_alive=True numeric
@attribute ghost4_alive=True numeric
@attribute ghost1_dist numeric
@attribute ghost2_dist numeric
@attribute ghost3_dist numeric
@attribute ghost4_dist numeric
@attribute pacdots_remaining numeric
@attribute nearestpacdot_dist numeric
@attribute currentTickScore numeric
@attribute nextTickScore numeric

@data
0,1,1,1,0.428571,0.307692,0.30303,0.351351,0.270742,0.111111,0.208635,779
0,1,1,1,0,0.230769,0.272727,0.351351,0.270742,0.166667,0.208376,778
0,1,1,1,0,0.192308,0.242424,0.351351,0.270742,0.111111,0.208118,777
0,1,1,1,0,0.115385,0.212121,0.297297,0.270742,0.166667,0.207859,976
0,0,1,1,0.428571,0,0.151515,0.297297,0.270742,0.111111,0.259307,975
0,0,1,1,0.428571,0,0.151515,0.243243,0.270742,0.166667,0.259049,974
0,0,1,1,0.52381,0,0.090909,0.243243,0.270742,0.166667,0.25879,1173
0,0,0,1,0.571429,0,0,0.243243,0.270742,0.111111,0.310238,1172
0,0,0,1,0.571429,0,0,0.243243,0.270742,0.111111,0.309979,1271
0,0,0,1,0.571429,0,0,0.243243,0.266376,0.111111,0.335574,1370
0,0,0,1,0.619048,0,0,0.243243,0.262009,0.111111,0.361169,1369
0,0,0,1,0.571429,0,0,0.216216,0.262009,0.111111,0.36091,1468
0,0,0,1,0.666667,0,0,0.189189,0.257642,0.111111,0.386505,1567
0,0,0,1,0.666667,0,0,0.135135,0.253275,0.111111,0.412099,1666
0,0,0,1,0.666667,0,0,0.135135,0.248908,0.111111,0.437694,1665
0,0,0,1,0.666667,0,0,0.108108,0.248908,0.111111,0.437435,1664
0,0,0,1,0.714286,0,0,0.108108,0.248908,0.111111,0.437177,1763
0,0,0,1,0.714286,0,0,0.135135,0.244541,0.111111,0.462771,1862
0,0,0,1,0.666667,0.538462,0,0.135135,0.240175,0.111111,0.488366,1961
0,0,0,1,0.666667,0.538462,0,0.081081,0.235808,0.111111,0.513961,2060
0,0,0,1,0.761905,0.615385,0,0.054054,0.231441,0.111111,0.539555,2259
1,1,1,1,0.714286,0.5,0.484848,0.594595,0.528384,0.166667,0.00698,-1
1,1,1,1,0.666667,0.461538,0.484848,0.621622,0.528384,0.166667,0.006722,-2
1,1,1,1,0.619048,0.423077,0.515152,0.594595,0.528384,0.166667,0.006463,-3
1,1,1,1,0.666667,0.461538,0.484848,0.621622,0.528384,0.166667,0.006205,-4
1,1,1,1,0.714286,0.5,0.454545,0.621622,0.528384,0.166667,0.005946,-5
1,1,1,1,0.761905,0.461538,0.484848,0.594595,0.528384,0.166667,0.005688,-6
1,1,1,1,0.666667,0.384615,0.484848,0.594595,0.528384,0.111111,0.005429,-7
1,1,1,1,0.571429,0.384615,0.484848,0.594595,0.528384,0.111111,0.005171,92
1,1,1,1,0.47619,0.384615,0.454545,0.567568,0.524017,0.111111,0.030765,191
1,1,1,1,0.47619,0.307692,0.424242,0.513514,0.519651,0.111111,0.05636,290
1,1,1,1,0.47619,0.307692,0.363636,0.513514,0.515284,0.111111,0.081954,389
1,1,1,1,0.428571,0.307692,0.333333,0.459459,0.510917,0.111111,0.107549,488
1,1,1,1,0.380952,0.230769,0.333333,0.459459,0.50655,0.111111,0.133144,587
1,1,1,1,0.380952,0.230769,0.333333,0.432432,0.502183,0.111111,0.158738,686
1,1,1,1,0.333333,0.192308,0.333333,0.378378,0.497817,0.111111,0.184333,785
1,1,1,1,0.333333,0.115385,0.333333,0.378378,0.49345,0.111111,0.209928,1084
1,0,1,1,0.238095,0,0.393939,0.378378,0.489083,0.111111,0.287229,1183
1,0,1,1,0.238095,0,0.393939,0.432432,0.484716,0.111111,0.312823,1282
1,0,1,1,0.238095,0,0.424242,0.459459,0.480349,0.111111,0.338418,1381
1,0,1,1,0.142857,0,0.424242,0.459459,0.475983,0.111111,0.364012,1480
1,0,1,1,0.238095,0,0.424242,0.513514,0.471616,0.166667,0.389607,1479
1,0,1,1,0.142857,0,0.424242,0.513514,0.471616,0.111111,0.389349,1578
1,0,1,1,0.142857,0,0.484848,0.513514,0.467249,0.111111,0.414943,1777
0,0,1,1,0,0,0.484848,0.459459,0.467249,0.111111,0.466391,1776
0,0,1,1,0,0,0.424242,0.459459,0.467249,0.111111,0.466132,1875
0,0,1,1,0,0,0.424242,0.459459,0.462882,0.111111,0.491727,1974
0,0,1,1,0,0,0.424242,0.405405,0.458515,0.166667,0.517322,1973
0,0,1,1,0,0,0.393939,0.405405,0.458515,0.166667,0.517063,1972
0,0,1,1,0,0,0.363636,0.405405,0.458515,0.111111,0.516805,1971
0,0,1,1,0,0,0.363636,0.405405,0.458515,0.111111,0.516546,1970
0,0,1,1,0,0,0.30303,0.351351,0.458515,0.166667,0.516287,1969
0,0,1,1,0,0,0.30303,0.297297,0.458515,0.166667,0.516029,1968
0,0,1,1,0,0,0.272727,0.243243,0.458515,0.111111,0.51577,1967
0,0,1,1,0,0,0.242424,0.189189,0.458515,0.111111,0.515512,2066
0,0,1,1,0,0,0.242424,0.135135,0.454148,0.111111,0.541107,2165
0,0,1,1,0,0,0.181818,0.081081,0.449782,0.111111,0.566701,2264
0,0,1,1,0,0,0.151515,0.135135,0.445415,0.111111,0.592296,2363
0,0,1,1,0,0,0.151515,0.135135,0.441048,0.111111,0.61789,2462
0,0,1,1,0,0,0.151515,0.135135,0.436681,0.111111,0.643485,2561
0,0,1,1,0,0,0.151515,0.189189,0.432314,0.111111,0.66908,2660
0,0,1,1,0,0,0.090909,0.189189,0.427948,0.111111,0.694674,2959
0,0,0,1,0,0,0,0.135135,0.423581,0.111111,0.771975,2958
0,0,0,1,0,0,0,0.108108,0.423581,0.166667,0.771717,2957
0,0,0,1,0,0,0,0.135135,0.423581,0.166667,0.771458,2956
0,0,0,1,0,0,0,0.135135,0.423581,0.111111,0.7712,2955
0,0,0,1,0,0,0,0.081081,0.423581,0.111111,0.770941,2954
0,0,0,1,0,0,0,0.081081,0.423581,0.111111,0.770683,3053
0,0,0,1,0,0,0,0.135135,0.419214,0.111111,0.796277,3152
0,0,0,1,0,0,0,0.189189,0.414847,0.111111,0.821872,3251
0,0,0,1,0,0,0,0.243243,0.41048,0.111111,0.847466,3350
0,0,0,1,0,0,0,0.243243,0.406114,0.111111,0.873061,3349
0,0,0,1,0,0,0,0.216216,0.406114,0.166667,0.872802,3348
0,0,0,1,0,0,0,0.162162,0.406114,0.111111,0.872544,3447
0,0,0,1,0,0,0,0.162162,0.401747,0.111111,0.898139,3546
0,0,0,1,0,0,0,0.162162,0.39738,0.111111,0.923733,3645
0,0,0,1,0,0,0,0.162162,0.393013,0.111111,0.949328,3744
0,0,0,1,0,0,0,0.162162,0.388646,0.111111,0.974922,3743
0,0,0,1,0,0,0,0.135135,0.388646,0.111111,0.974664,3742
0,0,0,1,0,0,0,0.108108,0.388646,0.111111,0.974405,3841
0,0,0,1,0,0,0,0.054054,0.384279,0.111111,1,4040
1,1,1,1,0.666667,1,0.878788,0.972973,0,0,0.00698,-1
1,1,1,1,0.619048,1,0.878788,0.945946,0,0,0.006722,-2
1,1,1,1,0.666667,0.961538,0.848485,0.972973,0,0,0.006463,-3
1,1,1,1,0.619048,1,0.878788,0.972973,0,0,0.006205,-4
1,1,1,1,0.619048,1,0.878788,0.945946,0,0,0.005946,-5
1,1,1,1,0.619048,0.923077,0.878788,0.945946,0,0,0.005688,-6
1,1,1,1,0.571429,0.923077,0.878788,0.918919,0,0,0.005429,-7
1,1,1,1,0.571429,0.923077,0.939394,0.945946,0,0,0.005171,-8
1,1,1,1,0.666667,1,1,1,0,0,0.004912,-9
1,1,1,1,0.666667,0.923077,0.939394,1,0,0,0.004654,-10
1,1,1,1,0.666667,0.846154,0.939394,0.945946,0,0,0.004395,-11
1,1,1,1,0.571429,0.846154,0.878788,0.891892,0,0,0.004137,-12
1,1,1,1,0.571429,0.846154,0.818182,0.837838,0,0,0.003878,-13
1,1,1,1,0.571429,0.769231,0.757576,0.837838,0,0,0.003619,-14
1,1,1,1,0.47619,0.730769,0.69697,0.837838,0,0,0.003361,-15
1,1,1,1,0.428571,0.653846,0.666667,0.837838,0,0,0.003102,-16
1,1,1,1,0.380952,0.615385,0.636364,0.837838,0,0,0.002844,-17
1,1,1,1,0.285714,0.615385,0.575758,0.810811,0,0,0.002585,-18
1,1,1,1,0.190476,0.538462,0.575758,0.756757,0,0,0.002327,-19
1,1,1,1,0.285714,0.5,0.575758,0.756757,0,0,0.002068,-20
1,1,1,1,0.285714,0.423077,0.545455,0.702703,0,0,0.00181,-21
1,1,1,1,0.285714,0.346154,0.484848,0.702703,0,0,0.001551,-22
1,1,1,1,0.190476,0.307692,0.484848,0.648649,0,0,0.001293,-23
1,1,1,1,0.190476,0.307692,0.454545,0.594595,0,0,0.001034,-24
1,1,1,1,0.190476,0.230769,0.454545,0.540541,0,0,0.000776,-25
1,1,1,1,0.095238,0.307692,0.454545,0.594595,0,0,0.000517,-26
1,1,1,1,0.095238,0.346154,0.484848,0.594595,0,0,0.000259,-27
1,1,1,1,0.095238,0.346154,0.515152,0.594595,0,0,0,172
0,1,1,1,0,0.307692,0.484848,0.567568,0,0,0.051448,171
0,1,1,1,0,0.307692,0.454545,0.513514,0,0,0.051189,170
0,1,1,1,0,0.230769,0.454545,0.486486,0,0,0.050931,169
0,1,1,1,0,0.192308,0.454545,0.486486,0,0,0.050672,168
0,1,1,1,0,0.153846,0.454545,0.486486,0,0,0.050414,167
0,1,1,1,0,0.153846,0.424242,0.432432,0,0,0.050155,166
0,1,1,1,0,0.153846,0.424242,0.432432,0,0,0.049897,165
0,1,1,1,0,0.153846,0.424242,0.459459,0,0,0.049638,164
0,1,1,1,0,0.076923,0.424242,0.513514,0,0,0.04938,163
0,1,1,1,0,0.076923,0.424242,0.567568,0,0,0.049121,362
0,0,1,1,0,0,0.454545,0.621622,0,0,0.100569,361
0,0,1,1,0,0,0.454545,0.675676,0,0,0.10031,360
0,0,1,1,0,0,0.515152,0.675676,0,0,0.100052,359
0,0,1,1,0,0,0.484848,0.621622,0,0,0.099793,358
0,0,1,1,0,0,0.424242,0.621622,0,0,0.099535,357
0,0,1,1,0,0,0.393939,0.567568,0,0,0.099276,356
0,0,1,1,0,0,0.454545,0.540541,0,0,0.099018,355
0,0,1,1,0,0,0.515152,0.486486,0,0,0.098759,354
0,0,1,1,0,0,0.515152,0.459459,0,0,0.098501,353
0,0,1,1,0,0,0.515152,0.459459,0,0,0.098242,352
0,0,1,1,0,0,0.575758,0.459459,0,0,0.097983,351
0,0,1,1,0,0,0.606061,0.432432,0,0,0.097725,350
0,0,1,1,0,0,0.636364,0.432432,0,0,0.097466,349
0,0,1,1,0,0,0.666667,0.459459,0,0,0.097208,348
0,0,1,1,0,0,0.727273,0.513514,0,0,0.096949,347
0,0,1,1,0,0,0.727273,0.513514,0,0,0.096691,346
0,0,1,1,0,0,0.666667,0.486486,0,0,0.096432,345
0,0,1,1,0,0,0.666667,0.486486,0,0,0.096174,344
0,0,1,1,0,0,0.606061,0.486486,0,0,0.095915,343
0,0,1,1,0,0,0.606061,0.486486,0,0,0.095657,342
0,0,1,1,0,0,0.545455,0.486486,0,0,0.095398,341
0,0,1,1,0,0,0.484848,0.432432,0,0,0.09514,340
0,0,1,1,0,0,0.424242,0.405405,0,0,0.094881,339
0,0,1,1,0,0,0.424242,0.459459,0,0,0.094623,338
0,0,1,1,0,0,0.424242,0.405405,0,0,0.094364,337
0,0,1,1,0,0,0.424242,0.405405,0,0,0.094105,336
0,0,1,1,0,0,0.454545,0.432432,0,0,0.093847,335
0,0,1,1,0,0,0.424242,0.432432,0,0,0.093588,334
0,0,1,1,0,0,0.454545,0.432432,0,0,0.09333,333
0,0,1,1,0,0,0.393939,0.405405,0,0,0.093071,332
0,0,1,1,0,0,0.363636,0.405405,0,0,0.092813,331
0,0,1,1,0,0,0.30303,0.351351,0,0,0.092554,330
0,0,1,1,0,0,0.30303,0.297297,0,0,0.092296,329
0,0,1,1,0,0,0.272727,0.297297,0,0,0.092037,328
0,0,1,1,0,0,0.242424,0.27027,0,0,0.091779,327
0,0,1,1,0,0,0.181818,0.216216,0,0,0.09152,326
0,0,1,1,0,0,0.151515,0.216216,0,0,0.091262,325
0,0,1,1,0,0,0.121212,0.162162,0,0,0.091003,324
0,0,1,1,0,0,0.121212,0.135135,0,0,0.090745,323
0,0,1,1,0,0,0.121212,0.081081,0,0,0.090486,322
0,0,1,1,0,0,0.060606,0.081081,0,0,0.090228,521
0,0,0,1,0,0,0,0.135135,0,0,0.141675,520
0,0,0,1,0,0,0,0.162162,0,0,0.141417,519
0,0,0,1,0,0,0,0.162162,0,0,0.141158,518
0,0,0,1,0,0,0,0.108108,0,0,0.1409,517
0,0,0,1,0,0,0,0.135135,0,0,0.140641,516
0,0,0,1,0,0,0,0.135135,0,0,0.140383,515
0,0,0,1,0,0,0,0.081081,0,0,0.140124,514
0,0,0,1,0,0,0,0.081081,0,0,0.139866,513
0,0,0,1,0,0,0,0.081081,0,0,0.139607,512
0,0,0,1,0,0,0,0.135135,0,0,0.139349,511
0,0,0,1,0,0,0,0.135135,0,0,0.13909,510
0,0,0,1,0,0,0,0.108108,0,0,0.138831,509
0,0,0,1,0,0,0,0.108108,0,0,0.138573,508
0,0,0,1,0,0,0,0.054054,0,0,0.138314,707
1,1,1,1,0.285714,0.230769,0.212121,0.405405,0.296943,0.111111,0.00698,-1
1,1,1,1,0.285714,0.269231,0.212121,0.432432,0.296943,0.111111,0.006722,-2
1,1,1,1,0.238095,0.269231,0.181818,0.405405,0.296943,0.111111,0.006463,-3
1,1,1,1,0.285714,0.230769,0.212121,0.432432,0.296943,0.111111,0.006205,-4
1,1,1,1,0.285714,0.230769,0.242424,0.405405,0.296943,0.111111,0.005946,-5
1,1,1,1,0.238095,0.269231,0.272727,0.405405,0.296943,0.111111,0.005688,94
1,1,1,1,0.285714,0.346154,0.30303,0.459459,0.292576,0.111111,0.031282,93
1,1,1,1,0.285714,0.269231,0.30303,0.432432,0.292576,0.166667,0.031024,92
1,1,1,1,0.238095,0.230769,0.272727,0.405405,0.292576,0.166667,0.030765,91
1,1,1,1,0.285714,0.230769,0.242424,0.405405,0.292576,0.166667,0.030507,90
