@RELATION training_keyboard.arff

   @ATTRIBUTE ticks NUMERIC
   @ATTRIBUTE screen_dim_x NUMERIC
   @ATTRIBUTE screen_dim_y NUMERIC
   @ATTRIBUTE pacman_pos_x NUMERIC
   @ATTRIBUTE pacman_pos_y NUMERIC
   @ATTRIBUTE legal_North {False, True}
   @ATTRIBUTE legal_South {False, True}
   @ATTRIBUTE legal_East {False, True}
   @ATTRIBUTE legal_West {False, True}
   @ATTRIBUTE legal_Stop {False, True}
   @ATTRIBUTE pacman_dir {East, North, South, Stop, West}
   @ATTRIBUTE ghost_num NUMERIC
   @ATTRIBUTE ghost1_alive {False, True}
   @ATTRIBUTE ghost2_alive {False, True}
   @ATTRIBUTE ghost3_alive {False, True}
   @ATTRIBUTE ghost4_alive {False, True}
   @ATTRIBUTE ghost1_x NUMERIC
   @ATTRIBUTE ghost1_y NUMERIC
   @ATTRIBUTE ghost2_x NUMERIC
   @ATTRIBUTE ghost2_y NUMERIC
   @ATTRIBUTE ghost3_x NUMERIC
   @ATTRIBUTE ghost3_y NUMERIC
   @ATTRIBUTE ghost4_x NUMERIC
   @ATTRIBUTE ghost4_y NUMERIC
   @ATTRIBUTE ghost1_dir {East, North, South, Stop, West, None}
   @ATTRIBUTE ghost2_dir {East, North, South, Stop, West, None}
   @ATTRIBUTE ghost3_dir {East, North, South, Stop, West, None}
   @ATTRIBUTE ghost4_dir {East, North, South, Stop, West, None}
   @ATTRIBUTE ghost1_dist NUMERIC
   @ATTRIBUTE ghost2_dist NUMERIC
   @ATTRIBUTE ghost3_dist NUMERIC
   @ATTRIBUTE ghost4_dist NUMERIC
   @ATTRIBUTE pacdots_remaining NUMERIC
   @ATTRIBUTE nearestpacdot_dist NUMERIC
   @ATTRIBUTE currentTickScore NUMERIC
   @ATTRIBUTE pacman_action {East, North, South, Stop, West, None}
   @ATTRIBUTE nextTickScore NUMERIC

   @data
66, 30, 20, 17, 4, True, True, True, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 28, 7, Stop, Stop, Stop, West, -1, -1, -1, 13, 0, -1, 535, East, 534
67, 30, 20, 18, 4, True, True, True, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 27, 7, Stop, Stop, Stop, West, -1, -1, -1, 12, 0, -1, 534, East, 533
68, 30, 20, 19, 4, True, True, True, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 27, 7, Stop, Stop, Stop, South, -1, -1, -1, 10, 0, -1, 533, North, 532
69, 30, 20, 19, 5, True, True, True, True, True, North, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 27, 6, Stop, Stop, Stop, North, -1, -1, -1, 10, 0, -1, 532, North, 531
70, 30, 20, 19, 6, False, True, True, True, True, North, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 27, 7, Stop, Stop, Stop, South, -1, -1, -1, 8, 0, -1, 531, East, 530
71, 30, 20, 20, 6, False, True, True, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 27, 6, Stop, Stop, Stop, South, -1, -1, -1, 7, 0, -1, 530, East, 529
72, 30, 20, 21, 6, False, False, True, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 27, 6, Stop, Stop, Stop, West, -1, -1, -1, 5, 0, -1, 529, East, 528
73, 30, 20, 22, 6, False, False, True, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 26, 6, Stop, Stop, Stop, East, -1, -1, -1, 5, 0, -1, 528, East, 527
74, 30, 20, 23, 6, True, True, True, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 27, 6, Stop, Stop, Stop, East, -1, -1, -1, 5, 0, -1, 527, East, 526
75, 30, 20, 24, 6, True, True, True, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 28, 6, Stop, Stop, Stop, North, -1, -1, -1, 5, 0, -1, 526, East, 525
76, 30, 20, 25, 6, True, True, True, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 28, 7, Stop, Stop, Stop, North, -1, -1, -1, 5, 0, -1, 525, East, 524
77, 30, 20, 26, 6, True, True, True, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 28, 8, Stop, Stop, Stop, South, -1, -1, -1, 3, 0, -1, 524, East, 523
78, 30, 20, 27, 6, True, True, True, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 28, 7, Stop, Stop, Stop, North, -1, -1, -1, 3, 0, -1, 523, North, 522
79, 30, 20, 27, 7, True, True, True, True, True, North, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 28, 8, Stop, Stop, Stop, North, -1, -1, -1, 3, 0, -1, 522, North, 521
80, 30, 20, 27, 8, True, True, True, True, True, North, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 28, 9, Stop, Stop, Stop, North, -1, -1, -1, 2, 0, -1, 521, East, 520
81, 30, 20, 28, 8, True, True, False, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 28, 9, Stop, Stop, Stop, North, -1, -1, -1, 2, 0, -1, 520, Stop, 519
82, 30, 20, 28, 8, True, True, False, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 28, 10, Stop, Stop, Stop, North, -1, -1, -1, 2, 0, -1, 519, North, 518
83, 30, 20, 28, 9, True, True, False, True, True, North, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 28, 10, Stop, Stop, Stop, North, -1, -1, -1, 2, 0, -1, 518, North, 517
84, 30, 20, 28, 10, True, True, False, True, True, North, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 28, 11, Stop, Stop, Stop, North, -1, -1, -1, 1, 0, -1, 517, North, 716
1, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 8, 5, 10, 5, 11, 5, 17, 7, None, None, None, None, 5, 5, 6, 14, 68, 1, 0, Stop, -1
2, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 7, 5, 10, 5, 10, 5, 17, 7, West, Stop, West, East, 6, 5, 5, 15, 68, 1, -1, Stop, -2
3, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 8, 5, 10, 6, 11, 5, 18, 7, East, North, East, South, 5, 6, 6, 14, 68, 1, -2, Stop, -3
4, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 9, 5, 10, 6, 11, 5, 18, 6, East, North, East, South, 4, 6, 6, 13, 68, 1, -3, Stop, -4
5, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 8, 5, 10, 7, 11, 5, 18, 5, West, North, East, West, 5, 7, 6, 12, 68, 1, -4, Stop, -5
6, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 8, 5, 10, 7, 10, 5, 17, 5, West, North, West, West, 5, 7, 5, 11, 68, 1, -5, West, 94
7, 20, 9, 8, 1, True, False, True, True, True, West, 4, True, True, True, True, 7, 5, 9, 7, 10, 6, 16, 5, West, West, North, West, 5, 7, 7, 12, 67, 1, 94, North, 93
8, 20, 9, 8, 2, True, True, False, False, True, North, 4, True, True, True, True, 6, 5, 10, 7, 9, 6, 16, 5, West, East, West, West, 5, 7, 5, 11, 67, 2, 93, North, 92
9, 20, 9, 8, 3, False, True, True, False, True, North, 4, True, True, True, True, 6, 6, 10, 6, 10, 6, 16, 5, North, South, East, South, 5, 5, 5, 9, 67, 2, 92, Stop, 91
10, 20, 9, 8, 3, False, True, True, False, True, North, 4, True, True, True, True, 6, 5, 10, 7, 10, 7, 16, 4, South, North, North, South, 4, 6, 6, 9, 67, 2, 91, East, 90
11, 20, 9, 9, 3, True, False, True, True, True, East, 4, True, True, True, True, 6, 4, 9, 7, 9, 7, 16, 4, South, West, West, South, 4, 4, 4, 7, 67, 3, 90, North, 89
12, 20, 9, 9, 4, True, True, False, False, True, North, 4, True, True, True, True, 6, 5, 10, 7, 10, 7, 16, 3, North, East, East, South, 4, 4, 4, 8, 67, 2, 89, North, 88
13, 20, 9, 9, 5, True, True, True, True, True, North, 4, True, True, True, True, 7, 5, 11, 7, 9, 7, 16, 3, East, East, West, South, 2, 4, 2, 9, 67, 1, 88, North, 187
14, 20, 9, 9, 6, True, True, True, False, True, North, 4, True, True, True, True, 6, 5, 12, 7, 9, 7, 16, 3, West, East, West, West, 4, 4, 1, 9, 66, 1, 187, North, 486
15, 20, 9, 9, 7, False, True, True, True, True, North, 4, True, True, False, True, 5, 5, 11, 7, 5, 1, 15, 3, West, West, Stop, South, 6, 2, -1, 11, 65, 1, 486, East, 785
16, 20, 9, 10, 7, False, True, True, True, True, East, 4, True, False, False, True, 6, 5, 3, 1, 6, 1, 15, 2, East, Stop, East, South, 6, -1, -1, 10, 64, 1, 785, East, 884
17, 20, 9, 11, 7, False, False, True, True, True, East, 4, True, False, False, True, 6, 6, 3, 2, 5, 1, 15, 2, North, North, West, South, 6, 13, -1, -1, 63, 1, 884, East, 983
18, 20, 9, 12, 7, False, False, True, True, True, East, 4, True, False, False, True, 6, 6, 3, 2, 5, 1, 15, 1, North, North, West, East, 7, 14, -1, -1, 62, 1, 983, West, 982
19, 20, 9, 11, 7, False, False, True, True, True, West, 4, True, False, False, True, 6, 5, 3, 2, 5, 1, 16, 1, South, North, West, East, 7, 13, -1, -1, 62, 2, 982, West, 981
20, 20, 9, 10, 7, False, True, True, True, True, West, 4, True, False, False, True, 6, 4, 3, 3, 5, 1, 16, 1, South, North, West, West, 7, 11, -1, -1, 62, 1, 981, West, 980
21, 20, 9, 9, 7, False, True, True, True, True, West, 4, True, False, False, True, 6, 5, 3, 3, 6, 1, 15, 1, North, North, East, West, 5, 10, -1, -1, 62, 1, 980, West, 1079
22, 20, 9, 8, 7, False, False, True, True, True, West, 4, True, False, False, True, 6, 5, 3, 3, 5, 1, 15, 1, North, North, West, West, 4, 9, -1, -1, 61, 1, 1079, West, 1178
23, 20, 9, 7, 7, False, False, True, True, True, West, 4, True, False, False, True, 6, 6, 3, 4, 4, 1, 15, 1, North, North, West, North, 2, 7, -1, 13, 60, 1, 1178, West, 1277
24, 20, 9, 6, 7, False, True, True, False, True, West, 4, True, False, False, True, 6, 6, 3, 4, 5, 1, 15, 2, North, North, East, North, 1, 6, -1, 13, 59, 1, 1277, South, 1576
25, 20, 9, 6, 6, True, True, False, False, True, South, 4, False, False, False, True, 1, 2, 3, 3, 6, 1, 15, 3, North, South, East, North, 9, 6, -1, 12, 58, 1, 1576, South, 1675
26, 20, 9, 6, 5, True, True, True, True, True, South, 4, False, False, False, True, 1, 2, 3, 2, 5, 1, 15, 3, North, South, West, South, 8, 6, -1, 12, 57, 1, 1675, North, 1674
27, 20, 9, 6, 6, True, True, False, False, True, North, 4, False, False, False, True, 1, 1, 3, 2, 6, 1, 15, 2, South, South, East, South, -1, 7, -1, 13, 57, 2, 1674, North, 1673
28, 20, 9, 6, 7, False, True, True, False, True, North, 4, False, False, False, True, 1, 2, 3, 2, 6, 2, 15, 2, North, South, North, North, 10, 8, 5, 13, 57, 2, 1673, East, 1672
29, 20, 9, 7, 7, False, False, True, True, True, East, 4, False, False, False, True, 1, 3, 3, 1, 6, 2, 15, 3, North, South, North, North, 10, -1, 6, 12, 57, 3, 1672, East, 1671
30, 20, 9, 8, 7, False, False, True, True, True, East, 4, False, False, False, True, 1, 2, 3, 2, 6, 1, 15, 3, South, North, South, North, 12, 10, -1, 11, 57, 3, 1671, East, 1670
31, 20, 9, 9, 7, False, True, True, True, True, East, 4, False, False, False, True, 1, 2, 3, 3, 7, 1, 15, 3, South, North, East, North, 13, 10, -1, 10, 57, 2, 1670, East, 1669
32, 20, 9, 10, 7, False, True, True, True, True, East, 4, False, False, False, True, 1, 1, 3, 3, 6, 1, 15, 3, South, North, West, North, -1, 11, -1, 9, 57, 1, 1669, East, 1668
33, 20, 9, 11, 7, False, False, True, True, True, East, 4, False, False, False, True, 1, 1, 4, 3, 6, 2, 15, 3, South, East, North, East, -1, 11, 10, 9, 57, 2, 1668, East, 1667
34, 20, 9, 12, 7, False, False, True, True, True, East, 4, False, False, False, True, 1, 2, 5, 3, 6, 1, 16, 3, North, East, South, North, 16, 11, -1, 7, 57, 1, 1667, East, 1766
35, 20, 9, 13, 7, False, True, False, True, True, East, 4, False, False, False, True, 1, 3, 4, 3, 6, 1, 16, 4, North, West, South, South, 16, 13, -1, 7, 56, 1, 1766, South, 1865
36, 20, 9, 13, 6, True, True, False, False, True, South, 4, False, False, False, True, 1, 3, 3, 3, 6, 2, 16, 3, North, West, North, West, 15, 13, 11, 5, 55, 1, 1865, South, 1964
37, 20, 9, 13, 5, True, True, True, False, True, South, 4, False, False, False, True, 1, 4, 3, 2, 6, 3, 15, 3, North, South, North, West, 13, 13, 9, 4, 54, 1, 1964, East, 2063
38, 20, 9, 14, 5, False, False, True, True, True, East, 4, False, False, False, True, 1, 4, 3, 1, 5, 3, 15, 3, North, South, West, South, 14, -1, 11, 4, 53, 1, 2063, East, 2162
39, 20, 9, 15, 5, True, False, True, True, True, East, 4, False, False, False, True, 1, 5, 3, 2, 6, 3, 15, 2, North, North, East, South, 14, 15, 11, 3, 52, 1, 2162, East, 2261
40, 20, 9, 16, 5, False, True, True, True, True, East, 4, False, False, False, True, 1, 6, 3, 1, 5, 3, 15, 2, North, South, West, South, 16, -1, 13, -1, 51, 1, 2261, South, 2360
41, 20, 9, 16, 4, True, True, False, False, True, South, 4, False, False, False, True, 1, 6, 3, 2, 4, 3, 15, 1, North, North, West, South, 17, 15, 13, -1, 50, 1, 2360, South, 2459
42, 20, 9, 16, 3, True, False, False, True, True, South, 4, False, False, False, True, 1, 5, 3, 2, 4, 3, 15, 1, South, North, West, South, 17, 14, 12, -1, 49, 1, 2459, West, 2558
43, 20, 9, 15, 3, False, True, True, False, True, West, 4, False, False, False, True, 1, 6, 3, 3, 5, 3, 15, 1, North, North, East, North, 17, 12, 10, 1, 48, 1, 2558, South, 2757
1, 30, 20, 1, 18, False, True, True, False, True, Stop, 4, True, True, True, True, 5, 9, 11, 3, 17, 6, 25, 7, None, None, None, None, 13, 25, 28, 35, 0, -1, 0, Stop, -1
2, 30, 20, 1, 18, False, True, True, False, True, Stop, 4, True, True, True, True, 5, 8, 11, 4, 16, 6, 25, 7, South, North, West, East, 14, 24, 27, 36, 0, -1, -1, Stop, -2
3, 30, 20, 1, 18, False, True, True, False, True, Stop, 4, True, True, True, True, 5, 7, 11, 4, 17, 6, 26, 7, South, North, East, North, 15, 24, 28, 35, 0, -1, -2, Stop, -3
4, 30, 20, 1, 18, False, True, True, False, True, Stop, 4, True, True, True, True, 5, 6, 11, 3, 17, 5, 26, 8, South, South, South, East, 16, 25, 29, 36, 0, -1, -3, Stop, -4
5, 30, 20, 1, 18, False, True, True, False, True, Stop, 4, True, True, True, True, 6, 6, 11, 3, 18, 5, 27, 8, East, South, East, West, 17, 25, 30, 35, 0, -1, -4, South, -5
6, 30, 20, 1, 17, True, True, False, False, True, South, 4, True, True, True, True, 5, 6, 11, 4, 18, 5, 26, 8, West, North, East, North, 15, 23, 29, 33, 0, -1, -5, South, -6
7, 30, 20, 1, 16, True, True, True, False, True, South, 4, True, True, True, True, 6, 6, 11, 5, 18, 4, 26, 9, East, North, South, North, 15, 21, 29, 31, 0, -1, -6, South, -7
8, 30, 20, 1, 15, True, True, True, False, True, South, 4, True, True, True, True, 7, 6, 11, 6, 18, 5, 26, 10, East, North, North, East, 15, 19, 27, 31, 0, -1, -7, South, -8
9, 30, 20, 1, 14, True, True, True, False, True, South, 4, True, True, True, True, 6, 6, 11, 5, 19, 5, 27, 10, West, South, East, West, 13, 19, 27, 29, 0, -1, -8, South, -9
10, 30, 20, 1, 13, True, True, False, False, True, South, 4, True, True, True, True, 5, 6, 11, 5, 18, 5, 26, 10, West, South, West, South, 11, 18, 25, 29, 0, -1, -9, South, -10
11, 30, 20, 1, 12, True, True, True, False, True, South, 4, True, True, True, True, 4, 6, 10, 5, 17, 5, 26, 9, West, West, West, South, 9, 16, 23, 28, 0, -1, -10, South, -11
12, 30, 20, 1, 11, True, True, False, False, True, South, 4, True, True, True, True, 4, 7, 10, 6, 17, 4, 26, 9, North, North, South, South, 7, 14, 23, 28, 0, -1, -11, South, -12
13, 30, 20, 1, 10, True, True, False, False, True, South, 4, True, True, True, True, 4, 8, 10, 6, 17, 5, 26, 8, North, North, North, South, 5, 13, 21, 27, 0, -1, -12, South, -13
14, 30, 20, 1, 9, True, True, False, False, True, South, 4, True, True, True, True, 3, 8, 10, 6, 17, 5, 26, 8, West, North, North, West, 3, 12, 20, 25, 0, -1, -13, South, -14
15, 30, 20, 1, 8, True, True, False, False, True, South, 4, True, True, True, True, 4, 8, 11, 6, 17, 5, 25, 8, East, East, North, West, 3, 12, 19, 23, 0, -1, -14, South, -15
16, 30, 20, 1, 7, True, True, False, False, True, South, 4, True, True, True, True, 4, 9, 11, 7, 17, 5, 24, 8, North, North, North, West, 5, 10, 18, 24, 0, -1, -15, South, -16
17, 30, 20, 1, 6, True, True, True, False, True, South, 4, True, True, True, True, 4, 8, 11, 8, 17, 5, 24, 8, South, North, North, West, 5, 12, 17, 24, 0, -1, -16, East, -17
18, 30, 20, 2, 6, False, True, True, True, True, East, 4, True, True, True, True, 4, 9, 11, 8, 17, 4, 23, 8, North, North, South, West, 5, 11, 17, 23, 0, -1, -17, East, -18
19, 30, 20, 3, 6, True, True, True, True, True, East, 4, True, True, True, True, 4, 9, 11, 9, 17, 4, 23, 8, North, North, South, South, 4, 11, 16, 21, 0, -1, -18, East, -19
20, 30, 20, 4, 6, True, True, True, True, True, East, 4, True, True, True, True, 5, 9, 11, 10, 16, 4, 23, 7, East, North, West, East, 4, 11, 14, 21, 0, -1, -19, North, -20
21, 30, 20, 4, 7, True, True, True, True, True, North, 4, True, True, True, True, 5, 8, 10, 10, 16, 3, 24, 7, South, West, South, East, 2, 9, 16, 21, 0, -1, -20, North, -21
22, 30, 20, 4, 8, True, True, True, True, True, North, 4, True, True, True, True, 5, 9, 9, 10, 15, 3, 25, 7, North, West, West, East, 2, 7, 16, 22, 0, -1, -21, North, 178
23, 30, 20, 4, 9, True, True, True, True, True, North, 4, False, True, True, True, 1, 1, 9, 9, 15, 4, 25, 7, Stop, South, North, West, -1, 5, 16, 22, 0, -1, 178, East, 177
24, 30, 20, 5, 9, True, True, True, True, True, East, 4, False, True, True, True, 1, 1, 9, 8, 15, 3, 24, 7, Stop, South, South, North, -1, 5, 16, 20, 0, -1, 177, East, 176
25, 30, 20, 6, 9, True, True, False, True, True, East, 4, False, True, True, True, 1, 1, 10, 8, 15, 3, 24, 8, Stop, East, South, East, -1, 5, 15, 20, 0, -1, 176, Stop, 175
26, 30, 20, 6, 9, True, True, False, True, True, East, 4, False, True, True, True, 1, 1, 11, 8, 15, 3, 25, 8, Stop, East, South, West, -1, 6, 15, 19, 0, -1, 175, South, 174
27, 30, 20, 6, 8, True, True, False, True, True, South, 4, False, True, True, True, 1, 1, 11, 7, 15, 4, 24, 8, Stop, South, North, West, -1, 6, 13, 17, 0, -1, 174, South, 173
28, 30, 20, 6, 7, True, True, False, True, True, South, 4, False, True, True, True, 1, 1, 10, 7, 15, 4, 23, 8, Stop, West, North, West, -1, 4, 12, 17, 0, -1, 173, South, 172
29, 30, 20, 6, 6, True, False, True, True, True, South, 4, False, True, True, True, 1, 1, 11, 7, 14, 4, 22, 8, Stop, East, West, East, -1, 6, 10, 19, 0, -1, 172, East, 171
30, 30, 20, 7, 6, False, False, True, True, True, East, 4, False, True, True, True, 1, 1, 11, 7, 14, 3, 23, 8, Stop, East, South, East, -1, 5, 10, 19, 0, -1, 171, East, 170
31, 30, 20, 8, 6, True, True, True, True, True, East, 4, False, True, True, True, 1, 1, 11, 7, 15, 3, 24, 8, Stop, East, East, West, -1, 4, 10, 17, 0, -1, 170, East, 169
32, 30, 20, 9, 6, True, True, True, True, True, East, 4, False, True, True, True, 1, 1, 11, 7, 15, 3, 23, 8, Stop, East, East, South, -1, 3, 9, 15, 0, -1, 169, East, 168
33, 30, 20, 10, 6, True, True, True, True, True, East, 4, False, True, True, True, 1, 1, 11, 6, 14, 3, 23, 7, Stop, South, West, South, -1, 1, 7, 14, 0, -1, 168, East, 367
34, 30, 20, 11, 6, True, True, False, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 15, 3, 23, 7, Stop, Stop, East, North, -1, -1, 7, 14, 0, -1, 367, North, 366
35, 30, 20, 11, 7, True, True, False, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 16, 3, 23, 8, Stop, Stop, East, North, -1, -1, 9, 13, 0, -1, 366, North, 365
36, 30, 20, 11, 8, True, True, False, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 17, 3, 23, 8, Stop, Stop, East, North, -1, -1, 11, 13, 0, -1, 365, North, 364
37, 30, 20, 11, 9, True, True, False, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 16, 3, 23, 9, Stop, Stop, West, South, -1, -1, 11, 13, 0, -1, 364, North, 363
38, 30, 20, 11, 10, True, True, False, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 17, 3, 23, 8, Stop, Stop, East, South, -1, -1, 13, 15, 0, -1, 363, North, 362
39, 30, 20, 11, 11, True, True, False, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 17, 3, 23, 7, Stop, Stop, East, South, -1, -1, 14, 17, 0, -1, 362, North, 361
40, 30, 20, 11, 12, False, True, True, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 17, 4, 23, 6, Stop, Stop, North, North, -1, -1, 14, 17, 0, -1, 361, East, 360
41, 30, 20, 12, 12, False, False, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 17, 5, 23, 7, Stop, Stop, North, North, -1, -1, 12, 15, 0, -1, 360, East, 359
42, 30, 20, 13, 12, False, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 18, 5, 23, 8, Stop, Stop, East, East, -1, -1, 12, 15, 0, -1, 359, South, 358
43, 30, 20, 13, 11, True, True, True, False, True, South, 4, False, False, True, True, 1, 1, 3, 1, 17, 5, 24, 8, Stop, Stop, West, East, -1, -1, 10, 15, 0, -1, 358, South, 357
44, 30, 20, 13, 10, True, True, True, False, True, South, 4, False, False, True, True, 1, 1, 3, 1, 17, 5, 25, 8, Stop, Stop, West, East, -1, -1, 9, 14, 0, -1, 357, South, 356
45, 30, 20, 13, 9, True, True, True, False, True, South, 4, False, False, True, True, 1, 1, 3, 1, 17, 5, 25, 8, Stop, Stop, West, West, -1, -1, 8, 12, 0, -1, 356, South, 355
46, 30, 20, 13, 8, True, True, True, False, True, South, 4, False, False, True, True, 1, 1, 3, 1, 17, 5, 24, 8, Stop, Stop, West, West, -1, -1, 7, 10, 0, -1, 355, East, 354
47, 30, 20, 14, 8, True, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 18, 5, 23, 8, Stop, Stop, East, North, -1, -1, 7, 10, 0, -1, 354, East, 353
48, 30, 20, 15, 8, False, False, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 17, 5, 23, 9, Stop, Stop, West, South, -1, -1, 5, 8, 0, -1, 353, East, 352
49, 30, 20, 16, 8, False, False, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 18, 5, 23, 8, Stop, Stop, East, South, -1, -1, 5, 7, 0, -1, 352, East, 351
50, 30, 20, 17, 8, False, False, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 18, 5, 23, 8, Stop, Stop, East, West, -1, -1, 4, 5, 0, -1, 351, East, 350
51, 30, 20, 18, 8, False, False, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 17, 5, 22, 8, Stop, Stop, West, West, -1, -1, 4, 3, 0, -1, 350, East, 349
52, 30, 20, 19, 8, False, False, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 17, 6, 21, 8, Stop, Stop, North, East, -1, -1, 4, 3, 0, -1, 349, East, 348
53, 30, 20, 20, 8, False, False, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 17, 6, 22, 8, Stop, Stop, North, East, -1, -1, 5, 2, 0, -1, 348, East, 347
54, 30, 20, 21, 8, False, False, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 17, 5, 22, 8, Stop, Stop, South, East, -1, -1, 7, 1, 0, -1, 347, East, 546
55, 30, 20, 22, 8, False, False, True, True, True, East, 4, False, False, True, False, 1, 1, 3, 1, 17, 6, 7, 1, Stop, Stop, North, Stop, -1, -1, 7, -1, 0, -1, 546, East, 545
56, 30, 20, 23, 8, True, True, True, True, True, East, 4, False, False, True, False, 1, 1, 3, 1, 17, 5, 7, 1, Stop, Stop, South, Stop, -1, -1, 9, -1, 0, -1, 545, South, 544
57, 30, 20, 23, 7, True, True, True, False, True, South, 4, False, False, True, False, 1, 1, 3, 1, 17, 4, 7, 1, Stop, Stop, South, Stop, -1, -1, 9, -1, 0, -1, 544, South, 543
58, 30, 20, 23, 6, True, True, True, True, True, South, 4, False, False, True, False, 1, 1, 3, 1, 17, 5, 7, 1, Stop, Stop, North, Stop, -1, -1, 7, -1, 0, -1, 543, West, 542
59, 30, 20, 22, 6, False, False, True, True, True, West, 4, False, False, True, False, 1, 1, 3, 1, 17, 4, 7, 1, Stop, Stop, South, Stop, -1, -1, 7, -1, 0, -1, 542, West, 541
60, 30, 20, 21, 6, False, False, True, True, True, West, 4, False, False, True, False, 1, 1, 3, 1, 17, 3, 7, 1, Stop, Stop, South, Stop, -1, -1, 7, -1, 0, -1, 541, West, 540
61, 30, 20, 20, 6, False, True, True, True, True, West, 4, False, False, True, False, 1, 1, 3, 1, 17, 4, 7, 1, Stop, Stop, North, Stop, -1, -1, 5, -1, 0, -1, 540, West, 539
62, 30, 20, 19, 6, False, True, True, True, True, West, 4, False, False, True, False, 1, 1, 3, 1, 17, 3, 7, 1, Stop, Stop, South, Stop, -1, -1, 5, -1, 0, -1, 539, West, 538
63, 30, 20, 18, 6, False, True, True, True, True, West, 4, False, False, True, False, 1, 1, 3, 1, 16, 3, 7, 1, Stop, Stop, West, Stop, -1, -1, 5, -1, 0, -1, 538, West, 537
64, 30, 20, 17, 6, False, True, True, True, True, West, 4, False, False, True, False, 1, 1, 3, 1, 16, 4, 7, 1, Stop, Stop, North, Stop, -1, -1, 3, -1, 0, -1, 537, South, 536
65, 30, 20, 17, 5, True, True, True, False, True, South, 4, False, False, True, False, 1, 1, 3, 1, 16, 3, 7, 1, Stop, Stop, South, Stop, -1, -1, 3, -1, 0, -1, 536, South, 535
66, 30, 20, 17, 4, True, True, True, True, True, South, 4, False, False, True, False, 1, 1, 3, 1, 15, 3, 7, 1, Stop, Stop, West, Stop, -1, -1, 3, -1, 0, -1, 535, South, 534
67, 30, 20, 17, 3, True, False, True, True, True, South, 4, False, False, True, False, 1, 1, 3, 1, 15, 3, 7, 1, Stop, Stop, West, Stop, -1, -1, 2, -1, 0, -1, 534, West, 733
1, 25, 14, 4, 12, False, True, True, True, True, Stop, 4, True, True, True, True, 9, 3, 11, 7, 19, 12, 22, 9, None, None, None, None, 14, 12, 15, 21, 121, 2, 0, Stop, -1
2, 25, 14, 4, 12, False, True, True, True, True, Stop, 4, True, True, True, True, 8, 3, 10, 7, 20, 12, 22, 9, West, West, East, East, 13, 11, 16, 22, 121, 2, -1, Stop, -2
3, 25, 14, 4, 12, False, True, True, True, True, Stop, 4, True, True, True, True, 9, 3, 10, 7, 19, 12, 23, 9, East, West, West, West, 14, 11, 15, 21, 121, 2, -2, Stop, -3
